FROM,TO,DAY,DAYS,TYPE,Title_gsheets,NOTES,COLOR_CATEGORY,Date,Title_wiki,Year,Game Wiki Link,Source Links,mc_title,mc_slug,mc_releaseDate,mc_criticScore,mc_rating,mc_platforms
2019-12-21 00:00:00,2019-12-22 00:00:00,Saturday,1,,SUPERHOT,,FFB6D7A8,21 December 2019,Superhot,2019.0,https://ru.wikipedia.org/wiki/Superhot,https://dtf.ru/sale/88677-v-epic-games-store-startovala-razdacha-superhot,SUPERHOT,superhot,2016-02-25,82.0,T,"PC, Xbox One, PlayStation 4, Nintendo Switch"
2019-12-20 00:00:00,2019-12-21 00:00:00,Friday,1,,TowerFall Ascension,,FFB6D7A8,20 December 2019,TowerFall Ascension,2019.0,https://ru.wikipedia.org/wiki/TowerFall,https://dtf.ru/sale/88513-v-epic-games-store-nachalas-razdacha-towerfall-ascension-ot-sozdatelya-celeste,TowerFall Ascension,towerfall-ascension,2014-03-11,87.0,E10+,"PlayStation 4, PC, PlayStation Vita, Xbox One, Nintendo Switch"
2019-12-19 00:00:00,2019-12-20 00:00:00,Thursday,1,,Into the Breach,,FFB6D7A8,19 December 2019,Into the Breach,2019.0,https://ru.wikipedia.org/wiki/Into_the_Breach,https://dtf.ru/sale/88300-v-epic-games-store-startovala-prazdnichnaya-rasprodazha-i-razdacha-into-the-breach,Into the Breach,into-the-breach,2018-02-27,90.0,E10+,"PC, Nintendo Switch, iOS (iPhone/iPad)"
2019-12-19 00:00:00,2019-12-20 00:00:00,Thursday,1,,Into the Breach,,FFB6D7A8,3-10 September 2020,Into the Breach,2020.0,https://ru.wikipedia.org/wiki/Into_the_Breach,https://dtf.ru/sale/203714-v-epic-games-store-nachalas-razdacha-into-the-breach,Into the Breach,into-the-breach,2018-02-27,90.0,E10+,"PC, Nintendo Switch, iOS (iPhone/iPad)"
2019-12-12 00:00:00,2019-12-19 00:00:00,Thursday,7,,The Escapists,,FFD0E0E3,23-30 September 2021,The Escapists,2021.0,https://ru.wikipedia.org/wiki/The_Escapists,https://www.igromania.ru/news/109006/Cherez_nedelyu_v_Epic_Games_Store_budut_otdavat_Europa_Universalis_IV.html,The Escapists,the-escapists,2015-02-13,74.0,T,"Xbox One, PC, PlayStation 4, Xbox 360, iOS (iPhone/iPad)"
2019-12-12 00:00:00,2019-12-19 00:00:00,Thursday,7,,The Wolf Among Us,,FFD0E0E3,12-19 December 2019,The Wolf Among Us,2019.0,https://ru.wikipedia.org/wiki/The_Wolf_Among_Us,https://dtf.ru/sale/87052-v-epic-games-store-nachalas-razdacha-the-wolf-among-us-pered-novym-godom-magazin-otdast-besplatno-eshche-12-igr,The Wolf Among Us,the-wolf-among-us,2013-10-11,80.0,M,"PC, PlayStation 3, Xbox 360, Xbox One, PlayStation 4, PlayStation Vita"
2019-12-05 00:00:00,2019-12-12 00:00:00,Thursday,7,,Jotun: Valhalla Edition,,FFD0E0E3,5-12 December 2019,Jotun: Valhalla Edition,2019.0,https://ru.wikipedia.org/wiki/Jotun_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.igromania.ru/news/88712/V_techenie_nedeli_v_Epic_Games_Store_besplatno_razdayut_skandinavskuyu_Jotun.html,Bad North: Jotunn Edition,bad-north-jotunn-edition,2019-10-15,84.0,,"iOS (iPhone/iPad), Nintendo Switch, PC"
2019-12-05 00:00:00,2019-12-12 00:00:00,Thursday,7,,Jotun: Valhalla Edition,,FFD0E0E3,12-19 May 2022,Jotun: Valhalla Edition,2022.0,https://ru.wikipedia.org/wiki/Jotun_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/sale/1191348-v-epic-games-store-nachalas-razdacha-jotun-i-redout-v-magazine-takzhe-mozhno-zabrat-prey-no-ne-v-rossii,Bad North: Jotunn Edition,bad-north-jotunn-edition,2019-10-15,84.0,,"iOS (iPhone/iPad), Nintendo Switch, PC"
2019-11-29 00:00:00,2019-12-06 00:00:00,Friday,7,,Rayman Legends,,FFD0E0E3,29 November - 6 December 2019,Rayman Legends,2019.0,https://ru.wikipedia.org/wiki/Rayman_Legends,https://www.igromania.ru/news/88555/V_Epic_Games_Store_v_techenie_nedeli_besplatno_razdayut_Rayman_Legends.html,Rayman Legends,rayman-legends,2013-09-03,92.0,E10+,"Wii U, PlayStation Vita, PlayStation 3, Xbox 360, PC, PlayStation 4, Xbox One"
2019-11-21 00:00:00,2019-11-29 00:00:00,Thursday,8,,Bad North: Jotunn Edition,,FFD0E0E3,,,,,,Bad North: Jotunn Edition,bad-north-jotunn-edition,2019-10-15,84.0,,"iOS (iPhone/iPad), Nintendo Switch, PC"
2019-11-14 00:00:00,2019-11-21 00:00:00,Thursday,7,,The Messenger,,FFD0E0E3,14-21 November 2019,The Messenger,2019.0,"https://ru.wikipedia.org/w/index.php?title=The_Messenger_(%D0%B8%D0%B3%D1%80%D0%B0,_2018)&action=edit&redlink=1",https://www.igromania.ru/news/88121/V_Epic_Games_Store_besplatno_razdayut_The_Messenger.html,The Messenger,the-messenger,2018-08-30,86.0,E10+,"Nintendo Switch, PC, Xbox One, PlayStation 4, PlayStation 5"
2019-11-07 00:00:00,2019-11-14 00:00:00,Thursday,7,,Nuclear Throne,,FFD0E0E3,7-14 November 2019,Nuclear Throne,2019.0,https://ru.wikipedia.org/wiki/Nuclear_Throne,https://www.igromania.ru/news/87926/V_Epic_Games_Store_besplatno_razdayut_Nuclear_Throne_i_RUINER.html,Nuclear Throne,nuclear-throne,2015-12-05,89.0,E10+,"PC, PlayStation 4, PlayStation Vita, PlayStation 3, Nintendo Switch, Xbox One"
2019-11-07 00:00:00,2019-11-14 00:00:00,Thursday,7,,RUINER,,FFD0E0E3,,,,,,Ruiner,ruiner,2017-09-26,75.0,,"PC, PlayStation 4, Xbox One, Nintendo Switch"
2019-10-31 00:00:00,2019-11-07 00:00:00,Thursday,7,,Costume Quest,,FFD0E0E3,1-7 November 2019,Costume Quest,2019.0,https://ru.wikipedia.org/w/index.php?title=Costume_Quest&action=edit&redlink=1,https://www.igromania.ru/news/87726/V_Epic_Games_Store_besplatno_otdayut_Costume_Quest_i_SOMA.html,Costume Quest,costume-quest,2010-10-19,77.0,E10+,"PlayStation 3, Xbox 360, PC, iOS (iPhone/iPad)"
2019-10-31 00:00:00,2019-11-07 00:00:00,Thursday,7,,SOMA,,FFD0E0E3,,,,,,SOMA,soma,2015-09-21,84.0,M,"PC, PlayStation 4, Xbox One, Nintendo Switch, Nintendo Switch 2"
2019-10-24 00:00:00,2019-10-31 00:00:00,Thursday,7,,Layers of Fear: Masterpiece Edition,,FFD0E0E3,,,,,,Layers of Fear: Masterpiece Edition,layers-of-fear-masterpiece-edition,2016-08-02,0.0,M,"Xbox One, PlayStation 4, PC"
2019-10-24 00:00:00,2019-10-31 00:00:00,Thursday,7,,Q.U.B.E. 2,,FFD0E0E3,,,,,,Q.U.B.E. 2,qube-2,2018-03-13,76.0,E,"PlayStation 4, Xbox One, PC, Nintendo Switch"
2019-10-17 00:00:00,2019-10-24 00:00:00,Thursday,7,,>observer_,,FFD0E0E3,,,,,,Observer,observer,2017-08-15,78.0,M,"PC, Xbox One, PlayStation 4, Nintendo Switch"
2019-10-17 00:00:00,2019-10-24 00:00:00,Thursday,7,,Alan Wake's American Nightmare,,FFD0E0E3,17-24 October 2019,Alan Wake's American Nightmare,2019.0,https://ru.wikipedia.org/wiki/Alan_Wake%E2%80%99s_American_Nightmare,https://dtf.ru/sale/75796-v-epic-games-store-nachalas-razdacha-alan-wake-s-american-nightmare-i-observer,Alan Wake's American Nightmare,alan-wakes-american-nightmare,2012-02-22,76.0,T,"Xbox 360, PC"
2019-10-10 00:00:00,2019-10-17 00:00:00,Thursday,7,,Surviving Mars,,FFD0E0E3,10-17 October 2019,Surviving Mars,2019.0,https://ru.wikipedia.org/wiki/Surviving_Mars,https://dtf.ru/sale/74613-v-epic-games-store-nachalas-razdacha-surviving-mars,Surviving Mars,surviving-mars,2018-03-15,76.0,E10+,"PC, PlayStation 4, Xbox One"
2019-10-10 00:00:00,2019-10-17 00:00:00,Thursday,7,,Surviving Mars,,FFD0E0E3,11-18 March 2021,Surviving Mars,2021.0,https://ru.wikipedia.org/wiki/Surviving_Mars,https://www.igromania.ru/news/103153/V_Epic_Games_Store_besplatno_otdayut_Surviving_Mars-vo_vtoroy_raz.html,Surviving Mars,surviving-mars,2018-03-15,76.0,E10+,"PC, PlayStation 4, Xbox One"
2019-10-03 00:00:00,2019-10-10 00:00:00,Thursday,7,,Minit,,FFD0E0E3,3-10 October 2019,Minit,2019.0,https://ru.wikipedia.org/w/index.php?title=Minit_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://www.igromania.ru/news/86862/Sleduyuschey_besplatnoy_igroy_Epic_Games_Store_stanet_Surviving_Mars_a_poka_razdayut_Minit.html,Minit,minit,2018-04-03,81.0,E,"PlayStation 4, PC, Xbox One, Nintendo Switch, iOS (iPhone/iPad)"
2019-09-26 00:00:00,2019-10-03 00:00:00,Thursday,7,,Everything,,FFD0E0E3,,,,,,Everything,everything,2017-03-21,80.0,E,"PlayStation 4, PC, Nintendo Switch"
2019-09-26 00:00:00,2019-10-03 00:00:00,Thursday,7,,Metro 2033 Redux,,FFD0E0E3,26 September - 3 October 2019,Metro 2033 Redux,2019.0,https://ru.wikipedia.org/wiki/Metro_Redux,https://dtf.ru/sale/71806-v-epic-games-store-nachalas-razdacha-everything-i-metro-2033-redux,Metro: 2033 Redux,metro-2033-redux,2014-08-25,90.0,M,"PC, Xbox One, PlayStation 4, Nintendo Switch"
2019-09-26 00:00:00,2019-10-03 00:00:00,Thursday,7,,Metro 2033 Redux,,FFD0E0E3,22 December 2020,Metro 2033 Redux,2020.0,https://ru.wikipedia.org/wiki/Metro_Redux,https://www.igromania.ru/news/100997/Metro_2033_Redux_stala_besplatnoy_na_24_chasa_v_Epic_Games_Store.html,Metro: 2033 Redux,metro-2033-redux,2014-08-25,90.0,M,"PC, Xbox One, PlayStation 4, Nintendo Switch"
2019-09-19 00:00:00,2019-09-26 00:00:00,Thursday,7,,Batman Arkham - Trilogy,Batman: Arkham Asylum Game of the Year Edition,FFD0E0E3,,,,,,Batman: Arkham City,batman-arkham-city,2011-10-18,94.0,T,"Xbox 360, PlayStation 3, PC, Nintendo Switch"
2019-09-19 00:00:00,2019-09-26 00:00:00,Thursday,7,,Batman: Arkham City - Game of the Year Edition,Batman: Arkham City - Game of the Year Edition,FFD0E0E3,,,,,,Batman: Arkham City - Game of the Year Edition,batman-arkham-city-game-of-the-year-edition,2012-05-29,,T,"Xbox 360, PC, PlayStation 3"
2019-09-19 00:00:00,2019-09-26 00:00:00,Thursday,7,,Batman: Arkham Knight,Batman: Arkham Knight,FFD0E0E3,,,,,,Batman: Arkham Knight,batman-arkham-knight,2015-06-23,87.0,M,"PlayStation 4, Xbox One, PC, Nintendo Switch"
2019-09-19 00:00:00,2019-09-26 00:00:00,Thursday,7,,Lego Batman Trilogy,LEGO Batman: The Videogame,FFD0E0E3,19-26 September 2019,LEGO Batman Trilogy,2019.0,https://ru.wikipedia.org/wiki/LEGO_Batman:_The_Videogame,https://www.theverge.com/2019/9/20/20875378/batman-arham-asylum-city-knight-free-epic-games-store-lego-batman,LEGO Batman 2: DC Super Heroes,lego-batman-2-dc-super-heroes,2012-06-19,79.0,E10+,"Xbox 360, PlayStation 3, PC, PlayStation Vita, 3DS, DS, Wii, Wii U"
2019-09-19 00:00:00,2019-09-26 00:00:00,Thursday,7,,LEGO Batman 2: DC Super Heroes,LEGO Batman 2: DC Super Heroes,FFD0E0E3,19-26 September 2019,LEGO Batman 2: DC Super Heroes,2019.0,https://ru.wikipedia.org/wiki/LEGO_Batman:_The_Videogame,https://www.theverge.com/2019/9/20/20875378/batman-arham-asylum-city-knight-free-epic-games-store-lego-batman,LEGO Batman 2: DC Super Heroes,lego-batman-2-dc-super-heroes,2012-06-19,79.0,E10+,"Xbox 360, PlayStation 3, PC, PlayStation Vita, 3DS, DS, Wii, Wii U"
2019-09-19 00:00:00,2019-09-26 00:00:00,Thursday,7,,LEGO Batman 3: Beyond Gotham,LEGO Batman 3: Beyond Gotham,FFD0E0E3,19-26 September 2019,LEGO Batman 3: Beyond Gotham,2019.0,https://ru.wikipedia.org/wiki/LEGO_Batman:_The_Videogame,https://www.theverge.com/2019/9/20/20875378/batman-arham-asylum-city-knight-free-epic-games-store-lego-batman,LEGO Batman 3: Beyond Gotham,lego-batman-3-beyond-gotham,2014-11-11,73.0,E10+,"PlayStation 4, Xbox One, PC, Xbox 360, PlayStation 3, Wii U, PlayStation Vita, 3DS, iOS (iPhone/iPad)"
2019-09-12 00:00:00,2019-09-19 00:00:00,Thursday,7,,Conarium,,FFD0E0E3,12-19 September 2019,Conarium,2019.0,https://ru.wikipedia.org/wiki/Conarium,https://dtf.ru/sale/69374-v-egs-nachalas-razdacha-conarium-a-sleduyushchim-na-ocheredi-stal-sbornik-igr-pro-betmena,Conarium,conarium,2017-06-06,71.0,T,"PC, PlayStation 4, Xbox One, Nintendo Switch"
2019-09-05 00:00:00,2019-09-12 00:00:00,Thursday,7,,ABZÛ,,FFD0E0E3,5-12 September 2019,Abzû,2019.0,https://ru.wikipedia.org/wiki/Abz%C3%BB,https://www.igromania.ru/news/85961/V_Epic_Games_Store_besplatno_razdayut_The_End_Is_Nigh_i_Abzu.html,ABZU,abzu,2016-08-02,78.0,E,"PlayStation 4, PC, Xbox One, Nintendo Switch"
2019-09-05 00:00:00,2019-09-12 00:00:00,Thursday,7,,ABZÛ,,FFD0E0E3,8-15 October 2020,Abzû,2020.0,https://ru.wikipedia.org/wiki/Abz%C3%BB,https://dtf.ru/sale/227741-v-epic-games-store-nachalas-razdacha-abzu-i-rising-storm-2-vietnam,ABZU,abzu,2016-08-02,78.0,E,"PlayStation 4, PC, Xbox One, Nintendo Switch"
2019-09-05 00:00:00,2019-09-12 00:00:00,Thursday,7,,The End Is Nigh,,FFD0E0E3,,,,,,The End Is Nigh,the-end-is-nigh,2017-07-12,84.0,,"PC, PlayStation 4, Nintendo Switch"
2019-08-29 00:00:00,2019-09-05 00:00:00,Thursday,7,,Celeste,,FFD0E0E3,24 December 2019,Celeste,2019.0,https://ru.wikipedia.org/wiki/Celeste_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/sale/88843-v-epic-games-store-nachalas-razdacha-celeste,Celeste,celeste,2018-01-25,92.0,E10+,"Nintendo Switch, PlayStation 4, PC, Xbox One"
2019-08-29 00:00:00,2019-09-05 00:00:00,Thursday,7,,INSIDE,,FFD0E0E3,29 August - 5 September 2019,Inside,2019.0,https://ru.wikipedia.org/wiki/Inside_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.igromania.ru/news/85738/V_Epic_Games_Store_razdayut_Inside_i_Celeste_a_cherez_nedelyu_otdadut_The_End_is_Nigh_i_Abzu.html,INSIDE,inside,2016-06-29,93.0,M,"Xbox One, PC, PlayStation 4, iOS (iPhone/iPad), Nintendo Switch"
2019-08-29 00:00:00,2019-09-05 00:00:00,Thursday,7,,INSIDE,,FFD0E0E3,24 December 2020,Inside,2020.0,https://ru.wikipedia.org/wiki/Inside_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.igromania.ru/news/101069/Inside_stala_na_24_chasa_besplatnoy_v_Epic_Games_Store.html,INSIDE,inside,2016-06-29,93.0,M,"Xbox One, PC, PlayStation 4, iOS (iPhone/iPad), Nintendo Switch"
2019-08-22 00:00:00,2019-08-29 00:00:00,Thursday,7,,FEZ,,FFD0E0E3,22-29 August 2019,Fez,2019.0,https://ru.wikipedia.org/wiki/Fez,https://dtf.ru/sale/65445-s-29-avgusta-v-epic-games-store-budut-razdavat-inside-i-celeste,Fez,fez,2012-04-13,89.0,E,"Xbox 360, PC, PlayStation Vita, PlayStation 4, PlayStation 3, iOS (iPhone/iPad), Nintendo Switch"
2019-08-15 00:00:00,2019-08-22 00:00:00,Thursday,7,,Hyper Light Drifter,,FFD0E0E3,27 December 2019,Hyper Light Drifter,2019.0,https://ru.wikipedia.org/wiki/Hyper_Light_Drifter,https://dtf.ru/sale/89814-v-epic-games-store-nachalas-razdacha-hyper-light-drifter,Hyper Light Drifter,hyper-light-drifter,2016-03-31,84.0,T,"PC, PlayStation 4, PlayStation Vita, Wii U, Xbox One, Nintendo Switch, iOS (iPhone/iPad)"
2019-08-15 00:00:00,2019-08-22 00:00:00,Thursday,7,,Mutant Year Zero: Road to Eden,,FFD0E0E3,15-22 August 2019,Mutant Year Zero: Road to Eden,2019.0,https://ru.wikipedia.org/wiki/Mutant_Year_Zero:_Road_to_Eden,https://dtf.ru/sale/64073-v-epic-games-store-nachalas-razdacha-mutant-year-zero-road-to-eden-i-hyper-light-drifter,Mutant Year Zero: Road to Eden,mutant-year-zero-road-to-eden,2018-12-04,78.0,M,"PC, PlayStation 4, Xbox One"
2019-08-15 00:00:00,2019-08-22 00:00:00,Thursday,7,,Mutant Year Zero: Road to Eden,,FFD0E0E3,22 December 2021,Mutant Year Zero: Road to Eden,2021.0,https://ru.wikipedia.org/wiki/Mutant_Year_Zero:_Road_to_Eden,https://dtf.ru/sale/1002584-v-epic-games-store-nachalas-razdacha-mutant-year-zero-road-to-eden,Mutant Year Zero: Road to Eden,mutant-year-zero-road-to-eden,2018-12-04,78.0,M,"PC, PlayStation 4, Xbox One"
2019-08-08 00:00:00,2019-08-15 00:00:00,Thursday,7,,GNOG,,FFD0E0E3,8-15 August 2019,Gnog,2019.0,https://ru.wikipedia.org/wiki/Gnog,https://www.pcgamer.com/gnog-is-free-on-the-epic-games-store-and-free-alan-wake-and-for-honor-are-still-available-for-now/,GNOG,gnog,2017-05-02,77.0,E10+,"PlayStation 4, PC, iOS (iPhone/iPad)"
2019-08-02 00:00:00,2019-08-09 00:00:00,Friday,7,,Alan Wake,,FFD0E0E3,2-9 August 2019,Alan Wake,2019.0,https://ru.wikipedia.org/wiki/Alan_Wake,https://dtf.ru/sale/62134-v-epic-games-store-nachalas-razdacha-for-honor-i-alan-wake,Alan Wake,alan-wake,2010-05-18,83.0,T,"Xbox 360, PC"
2019-08-02 00:00:00,2019-08-09 00:00:00,Friday,7,,For Honor - Standard Edition,,FFD0E0E3,,,,,,For Honor,for-honor,2017-02-14,78.0,M,"PlayStation 4, Xbox One, PC, Xbox Series X"
2019-07-25 00:00:00,2019-08-01 00:00:00,Thursday,7,,Moonlighter,,FFD0E0E3,,,,,,Moonlighter,moonlighter,2018-05-29,81.0,E10+,"PlayStation 4, PC, Nintendo Switch, Xbox One, iOS (iPhone/iPad)"
2019-07-25 00:00:00,2019-08-01 00:00:00,Thursday,7,,This War of Mine,,FFD0E0E3,25 July - 2 August 2019,This War of Mine,2019.0,https://ru.wikipedia.org/wiki/This_War_of_Mine,https://www.vg247.com/moonlighter-war-mine-free-epic-games-store-for-honor-alan-wake,This War of Mine,this-war-of-mine,2014-11-14,83.0,,"PC, iOS (iPhone/iPad), PlayStation 4, Xbox One"
2019-07-18 00:00:00,2019-07-25 00:00:00,Thursday,7,,LIMBO,,FFD0E0E3,18-25 July 2019,Limbo,2019.0,https://ru.wikipedia.org/wiki/Limbo_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/sale/59914-v-epic-games-store-nachalas-razdacha-limbo-igru-mozhno-zabrat-do-25-iyulya,LIMBO,limbo,2010-07-21,90.0,T,"Xbox 360, PlayStation 3, PC, PlayStation Vita, iOS (iPhone/iPad), Xbox One, PlayStation 4, Nintendo Switch"
2019-07-18 00:00:00,2019-07-25 00:00:00,Thursday,7,,LIMBO,,FFD0E0E3,29 May - 5 June 2025,Limbo,2025.0,https://ru.wikipedia.org/wiki/Limbo_(%D0%B8%D0%B3%D1%80%D0%B0),https://cybersport.metaratings.ru/news/v-egs-nachalas-razdacha-tiny-tina-s-wonderlands-i-limbo-akciya-do-5-iyunya-485610/,LIMBO,limbo,2010-07-21,90.0,T,"Xbox 360, PlayStation 3, PC, PlayStation Vita, iOS (iPhone/iPad), Xbox One, PlayStation 4, Nintendo Switch"
2019-07-11 00:00:00,2019-07-18 00:00:00,Thursday,7,,Torchlight,,FFD0E0E3,11-18 July 2019,Torchlight,2019.0,https://ru.wikipedia.org/wiki/Torchlight,https://www.igromania.ru/news/84305/V_Epic_Games_Store_mozhno_besplatno_zabrat_Torchlight_a_cherez_nedelyu-Limbo.html,Torchlight,torchlight,2011-03-09,81.0,T,"Xbox 360, PC"
2019-07-04 00:00:00,2019-07-11 00:00:00,Thursday,7,,Overcooked,,FFD0E0E3,4-11 July 2019,Overcooked,2019.0,https://ru.wikipedia.org/w/index.php?title=Overcooked&action=edit&redlink=1,https://dtf.ru/sale/143495-v-epic-games-store-nachalas-razdacha-overcooked,Overcooked!,overcooked,2016-08-02,78.0,E,"PlayStation 4, PC, Xbox One, Nintendo Switch"
2019-07-04 00:00:00,2019-07-11 00:00:00,Thursday,7,,Overcooked,,FFD0E0E3,4-11 June 2020,Overcooked,2020.0,https://ru.wikipedia.org/w/index.php?title=Overcooked&action=edit&redlink=1,https://www.igromania.ru/news/94415/Overcooked-novaya_besplatnaya_igra_v_Epic_Games_Store.html,Overcooked!,overcooked,2016-08-02,78.0,E,"PlayStation 4, PC, Xbox One, Nintendo Switch"
2019-06-27 00:00:00,2019-07-04 00:00:00,Thursday,7,,Last Day of June,,FFD0E0E3,27 June - 4 July 2019,Last Day of June,2019.0,https://ru.wikipedia.org/wiki/Last_Day_of_June,https://dtf.ru/sale/56456-v-epic-games-store-nachalas-razdacha-last-day-of-june,Last Day of June,last-day-of-june,2017-08-31,75.0,E,"PlayStation 4, PC, Nintendo Switch"
2019-06-20 00:00:00,2019-06-27 00:00:00,Thursday,7,,Rebel Galaxy,,FFD0E0E3,20-27 June 2019,Rebel Galaxy,2019.0,https://ru.wikipedia.org/w/index.php?title=Rebel_Galaxy&action=edit&redlink=1,https://www.igromania.ru/news/83718/Last_Day_of_June-sleduyuschaya_besplatnaya_igra_v_Epic_Games_Store.html,Rebel Galaxy,rebel-galaxy,2015-10-20,75.0,T,"PC, PlayStation 4, Xbox One"
2019-06-20 00:00:00,2019-06-27 00:00:00,Thursday,7,,Rebel Galaxy,,FFD0E0E3,12-19 August 2021,Rebel Galaxy,2021.0,https://ru.wikipedia.org/w/index.php?title=Rebel_Galaxy&action=edit&redlink=1,https://www.igromania.ru/news/107607/V_Epic_Games_Store_nachalas_razdacha_Rebel_Galaxy.html,Rebel Galaxy,rebel-galaxy,2015-10-20,75.0,T,"PC, PlayStation 4, Xbox One"
2019-06-13 00:00:00,2019-06-20 00:00:00,Thursday,7,,Enter the Gungeon,,FFD0E0E3,13-20 June 2019,Enter the Gungeon,2019.0,https://ru.wikipedia.org/wiki/Enter_the_Gungeon,https://dtf.ru/sale/54335-v-epic-games-store-nachalas-razdacha-enter-the-gungeon,Enter the Gungeon,enter-the-gungeon,2016-04-05,82.0,T,"PlayStation 4, PC, Nintendo Switch, Xbox One, iOS (iPhone/iPad)"
2019-06-13 00:00:00,2019-06-20 00:00:00,Thursday,7,,Enter the Gungeon,,FFD0E0E3,20-27 August 2020,Enter the Gungeon,2020.0,https://ru.wikipedia.org/wiki/Enter_the_Gungeon,https://www.igromania.ru/news/96941/V_Epic_Games_Store_nachalas_razdacha_Enter_the_Gungeon_i_God%27s_Trigger.html,Enter the Gungeon,enter-the-gungeon,2016-04-05,82.0,T,"PlayStation 4, PC, Nintendo Switch, Xbox One, iOS (iPhone/iPad)"
2019-06-06 00:00:00,2019-06-13 00:00:00,Thursday,7,,Kingdom: New Lands,,FFD0E0E3,6-13 June 2019,Kingdom: New Lands,2019.0,https://ru.wikipedia.org/wiki/Kingdom_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/sale/53316-v-epic-games-store-nachalas-razdacha-kingdom-new-lands,Kingdom: New Lands,kingdom-new-lands,2017-09-14,74.0,E10+,"Nintendo Switch, PC, Xbox One, iOS (iPhone/iPad), PlayStation 4"
2019-05-30 00:00:00,2019-06-06 00:00:00,Thursday,7,,City of Brass,,FFD0E0E3,30 May - 6 June 2019,City of Brass,2019.0,https://ru.wikipedia.org/w/index.php?title=City_of_Brass&action=edit&redlink=1,https://www.igromania.ru/news/83240/V_Epic_Games_Store_nachalas_besplatnaya_razdacha_City_of_Brass.html,City of Brass,city-of-brass,2018-05-04,66.0,T,"PlayStation 4, PC, Xbox One, Nintendo Switch"
2019-05-23 00:00:00,2019-05-30 00:00:00,Thursday,7,,RiME,,FFD0E0E3,23-30 May 2019,Rime,2019.0,https://ru.wikipedia.org/wiki/Rime,https://www.dualshockers.com/epic-games-store-rime-city-of-brass-free/,RiME,rime,2017-05-26,80.0,E10+,"PlayStation 4, Nintendo Switch, PC, Xbox One"
2019-05-16 00:00:00,2019-05-30 00:00:00,Thursday,14,,Stories Untold,,FFD0E0E3,16-30 May 2019,Stories Untold,2019.0,https://ru.wikipedia.org/w/index.php?title=Stories_Untold_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://www.igromania.ru/news/82907/Sleduyuschey_besplatnoy_igroy_v_Epic_Games_Store_stanet_RiME.html,Stories Untold,stories-untold,2017-02-27,81.0,,"PC, Nintendo Switch, Xbox One, PlayStation 4"
2019-05-02 00:00:00,2019-05-16 00:00:00,Thursday,14,,World of Goo,,FFD0E0E3,2-16 May 2019,World of Goo,2019.0,https://ru.wikipedia.org/wiki/World_of_Goo,https://dtf.ru/sale/48858-v-epic-games-store-nachalas-razdacha-world-of-goo,World of Goo,world-of-goo,2008-10-12,90.0,E,"PC, Wii, iOS (iPhone/iPad), Nintendo Switch"
2019-04-18 00:00:00,2019-05-02 00:00:00,Thursday,14,,Transistor,,FFD0E0E3,18 April - 2 May 2019,Transistor,2019.0,https://ru.wikipedia.org/wiki/Transistor_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.rockpapershotgun.com/transistor-is-free-to-keep-on-epic-for-the-next-two-weeks,Transistor,transistor,2014-05-20,83.0,T,"PlayStation 4, PC, iOS (iPhone/iPad), Nintendo Switch"
2019-04-04 00:00:00,2019-04-18 00:00:00,Thursday,14,,The Witness,,FFD0E0E3,4-18 April 2019,The Witness,2019.0,https://ru.wikipedia.org/wiki/The_Witness,https://www.polygon.com/2019/4/4/18295400/the-witness-free-pc-epic-games-store/,The Witness,the-witness,2016-01-26,87.0,E,"PlayStation 4, PC, PlayStation 3, Xbox 360, iOS (iPhone/iPad), Xbox One"
2019-03-21 00:00:00,2019-04-04 00:00:00,Thursday,14,,Oxenfree,,FFD0E0E3,21 March - 4 April 2019,Oxenfree,2019.0,https://ru.wikipedia.org/wiki/Oxenfree,https://www.pcgamer.com/oxenfree-will-be-the-next-free-game-on-the-epic-games-store/,Oxenfree,oxenfree,2016-01-14,80.0,T,"PC, Xbox One, PlayStation 4, iOS (iPhone/iPad), Nintendo Switch"
